Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_difference,Power,Wear_Torque,Wear_Power
,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,10.900000000000034,74090.0,860.4,1333620.0
,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,10.899999999999977,58527.299999999996,732.9,1229073.2999999998
,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,10.900000000000034,40417.200000000004,523.2,970012.8
,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,11.0,50358.6,787.8000000000001,1309323.5999999999
,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,11.100000000000023,55871.99999999999,1125.1999999999998,1620287.9999999998
,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,11.100000000000023,60066.100000000006,1270.4,1922115.2000000002
,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,11.0,68061.0,1666.0,2314074.0
,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,11.0,68901.0,1887.0,2549337.0
,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,11.0,56760.6,1493.6999999999998,2213663.4
,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,11.0,49704.0,1197.0,2087568.0
,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,11.099999999999966,57564.0,1716.0,2532816.0
,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,11.0,69600.8,2217.2000000000003,3201636.8000000003
,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,11.099999999999966,53253.9,1572.9,2609441.1
,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,11.099999999999966,68735.0,2516.4,3711690.0
,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,11.0,64244.6,2399.7000000000003,3661942.1999999997
,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,11.0,49412.5,1740.5,2915337.5
,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,11.0,59017.50000000001,2399.4,3659085.0000000005
,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,11.0,64076.4,2937.6,4100889.6
,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,11.0,65096.00000000001,2719.2000000000003,4296336.000000001
,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,11.100000000000023,62573.6,2910.3999999999996,4255004.8
,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,11.0,71870.4,3528.0,5030928.0
,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,11.100000000000023,53659.8,2462.4,3863505.6
,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,11.100000000000023,60113.9,3011.8,4448428.600000001
,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,11.100000000000023,47899.2,2067.2,3640339.1999999997
,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,11.100000000000023,68207.4,3580.2,5320177.199999999
,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,11.0,50086.4,2438.1,4056998.4
,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,11.0,51535.200000000004,2714.1000000000004,4277421.600000001
,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,11.0,68322.1,3969.5000000000005,5807378.500000001
,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,11.0,66570.0,3780.0,5991300.0
,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,11.0,67590.3,4250.1,6285897.9
,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,11.0,58249.8,3819.0000000000005,5533731.0
,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,11.100000000000023,70621.2,4879.099999999999,6850256.399999999
,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,11.0,49295.4,2968.2000000000003,5028130.8
,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,11.0,49160.399999999994,2953.6,5112681.6
,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,11.0,56314.0,3922.0,5969284.0
,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,11.0,56678.399999999994,3985.2,6121267.199999999
,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,11.0,54782.7,4389.0,6026097.0
,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,11.0,58130.799999999996,4076.7999999999997,6510649.6
,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,10.899999999999977,57387.600000000006,3898.8,6542186.4
,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,10.899999999999977,61855.200000000004,4941.6,7175203.2
,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,11.0,60195.200000000004,4908.8,7103033.600000001
,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,10.899999999999977,58395.4,4489.1,7065843.4
,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,11.0,61120.0,4920.0,7517760.0
,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,11.0,45913.6,3400.0,5739200.0
,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,11.0,56277.2,5130.8,7147204.399999999
,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,11.100000000000023,72164.5,6514.5,9309220.5
,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,11.100000000000023,76779.0,7524.0,10134828.0
,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,11.0,62896.5,5467.5,8491027.5
,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,11.100000000000023,67536.0,7343.2,9252432.0
,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,11.100000000000023,52254.799999999996,4698.2,7263417.199999999
,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,11.100000000000023,57456.0,5076.0,8101296.0
,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,11.0,76916.0,8208.199999999999,10998988.0
,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,10.899999999999977,75021.2,7946.0,10878074.0
,297.5,308.5,1462,52.3,148,0,0,0,0,0,0,11.0,76462.59999999999,7740.4,11316464.799999999
,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,11.0,68699.40000000001,6930.0,10304910.000000002
,297.5,308.6,1510,35.5,155,0,0,0,0,0,0,11.100000000000023,53605.0,5502.5,8308775.0
,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,11.0,46788.0,4424.0,7392504.0
,297.5,308.5,1612,30.0,163,0,0,0,0,0,0,11.0,48360.0,4890.0,7882680.0
,297.6,308.6,1509,39.7,166,0,0,0,0,0,0,11.0,59907.3,6590.200000000001,9944611.8
,297.6,308.6,1415,47.3,169,0,0,0,0,0,0,11.0,66929.5,7993.7,11311085.5
,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,11.0,34329.6,2462.4,5870361.6
,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,11.0,82742.4,10795.199999999999,14314435.2
,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,11.0,74226.0,9345.0,12989550.0
,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,11.099999999999966,57350.4,7333.6,10208371.200000001
,297.6,308.8,1385,44.4,181,0,0,0,0,0,0,11.199999999999989,61494.0,8036.4,11130414.0
,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,11.100000000000023,46452.0,4557.0,8640072.0
,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,11.0,68983.2,8798.4,12968841.6
,297.7,308.8,1388,45.6,190,0,0,0,0,0,0,11.100000000000023,63292.8,8664.0,12025632.0
,297.7,308.9,1715,27.2,193,0,0,0,0,0,0,11.199999999999989,46648.0,5249.599999999999,9003064.0
,297.8,308.9,1650,32.2,195,0,0,0,0,0,0,11.099999999999966,53130.00000000001,6279.000000000001,10360350.000000002
,297.8,308.9,1871,25.6,200,1,1,0,0,0,0,11.099999999999966,47897.600000000006,5120.0,9579520.000000002
,297.8,309.0,1403,64.2,0,1,0,0,1,0,0,11.199999999999989,90072.6,0.0,0.0
,297.8,308.9,1518,40.4,2,0,0,0,0,0,0,11.099999999999966,61327.2,80.8,122654.4
,297.9,309.1,1504,43.0,4,0,0,0,0,0,0,11.200000000000045,64672.0,172.0,258688.0
,297.8,309.0,1340,56.9,6,0,0,0,0,0,0,11.199999999999989,76246.0,341.4,457476.0
,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,11.200000000000045,64144.50000000001,357.6,513156.00000000006
,297.9,309.1,1507,36.9,13,0,0,0,0,0,0,11.200000000000045,55608.299999999996,479.7,722907.8999999999
,297.9,309.1,1521,36.1,15,0,0,0,0,0,0,11.200000000000045,54908.1,541.5,823621.5
,297.8,309.0,1576,45.0,17,0,0,0,0,0,0,11.199999999999989,70920.0,765.0,1205640.0
,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,11.200000000000045,56473.8,732.0,1129476.0
,298.0,309.2,1665,36.6,22,0,0,0,0,0,0,11.199999999999989,60939.0,805.2,1340658.0
,297.9,309.1,1442,50.3,24,0,0,0,0,0,0,11.200000000000045,72532.59999999999,1207.1999999999998,1740782.4
,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,11.100000000000023,47241.0,754.0,1228266.0
,297.9,309.0,1379,47.3,28,0,0,0,0,0,0,11.100000000000023,65226.7,1324.3999999999999,1826347.5999999999
,297.9,309.0,1502,40.2,30,0,0,0,0,0,0,11.100000000000023,60380.4,1206.0,1811412.0
,297.9,309.1,1595,32.0,32,0,0,0,0,0,0,11.200000000000045,51040.0,1024.0,1633280.0
,298.0,309.0,1439,38.5,34,0,0,0,0,0,0,11.0,55401.5,1309.0,1883651.0
,297.9,309.0,1970,21.6,37,0,0,0,0,0,0,11.100000000000023,42552.0,799.2,1574424.0
,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,11.100000000000023,55919.6,1432.0,2236784.0
,297.9,309.0,1530,40.9,42,0,0,0,0,0,0,11.100000000000023,62577.0,1717.8,2628234.0
,297.9,308.9,1393,40.6,45,0,0,0,0,0,0,11.0,56555.8,1827.0,2545011.0
,297.9,309.0,1532,37.6,47,0,0,0,0,0,0,11.100000000000023,57603.200000000004,1767.2,2707350.4000000004
,298.0,308.9,1607,37.7,49,0,0,0,0,0,0,10.899999999999977,60583.9,1847.3000000000002,2968611.1
,297.9,308.8,1469,49.0,51,0,0,0,0,0,0,10.900000000000034,71981.0,2499.0,3671031.0
,297.9,308.8,1538,37.6,54,0,0,0,0,0,0,10.900000000000034,57828.8,2030.4,3122755.2
,297.9,308.8,1613,31.4,57,0,0,0,0,0,0,10.900000000000034,50648.2,1789.8,2886947.4
,297.9,308.8,1602,32.1,59,0,0,0,0,0,0,10.900000000000034,51424.200000000004,1893.9,3034027.8000000003
,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,10.899999999999977,62056.8,2740.4,3847521.6
,297.8,308.8,1548,36.9,64,0,0,0,0,0,0,11.0,57121.2,2361.6,3655756.8
,297.8,308.8,1559,35.2,66,0,0,0,0,0,0,11.0,54876.8,2323.2000000000003,3621868.8000000003
,297.8,308.8,1621,36.1,68,0,0,0,0,0,0,11.0,58518.100000000006,2454.8,3979230.8000000003
,297.8,308.8,1579,32.9,70,0,0,0,0,0,0,11.0,51949.1,2303.0,3636437.0
,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,11.0,68068.0,3168.0,4900896.0
,297.9,308.8,1386,48.6,75,0,0,0,0,0,0,10.900000000000034,67359.6,3645.0,5051970.0
,298.0,308.9,1406,40.9,77,0,0,0,0,0,0,10.899999999999977,57505.4,3149.2999999999997,4427915.8
,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,11.0,77868.7,4416.099999999999,6151627.3
,297.9,309.0,2456,13.9,82,0,0,0,0,0,0,11.100000000000023,34138.4,1139.8,2799348.8000000003
,298.0,309.0,1409,49.1,85,0,0,0,0,0,0,11.0,69181.90000000001,4173.5,5880461.500000001
,298.0,308.9,1390,53.9,88,0,0,0,0,0,0,10.899999999999977,74921.0,4743.2,6593048.0
,298.0,309.0,1679,32.4,90,0,0,0,0,0,0,11.0,54399.6,2916.0,4895964.0
,298.0,308.9,1508,37.1,92,0,0,0,0,0,0,10.899999999999977,55946.8,3413.2000000000003,5147105.600000001
,297.9,308.8,1681,31.7,94,0,0,0,0,0,0,10.900000000000034,53287.7,2979.7999999999997,5009043.8
,297.7,308.8,1469,43.7,96,0,0,0,0,0,0,11.100000000000023,64195.3,4195.200000000001,6162748.800000001
,297.8,308.8,1421,49.6,101,0,0,0,0,0,0,11.0,70481.6,5009.6,7118641.600000001
,297.7,308.8,1354,50.2,103,0,0,0,0,0,0,11.100000000000023,67970.8,5170.6,7000992.4
,297.7,308.8,1350,57.0,105,0,0,0,0,0,0,11.100000000000023,76950.0,5985.0,8079750.0
,297.8,308.9,1282,58.1,108,0,0,0,0,0,0,11.099999999999966,74484.2,6274.8,8044293.6
,297.8,309.0,1675,30.0,110,0,0,0,0,0,0,11.199999999999989,50250.0,3300.0,5527500.0
,297.9,309.0,1525,38.5,113,0,0,0,0,0,0,11.100000000000023,58712.5,4350.5,6634512.5
,297.9,309.0,1382,43.9,116,0,0,0,0,0,0,11.100000000000023,60669.799999999996,5092.4,7037696.8
,297.9,309.0,1450,46.8,118,0,0,0,0,0,0,11.100000000000023,67860.0,5522.4,8007480.0
,298.0,309.1,1820,23.6,120,0,0,0,0,0,0,11.100000000000023,42952.0,2832.0,5154240.0
,298.0,309.1,1822,23.5,122,0,0,0,0,0,0,11.100000000000023,42817.0,2867.0,5223674.0
,298.0,309.1,1473,44.3,124,0,0,0,0,0,0,11.100000000000023,65253.899999999994,5493.2,8091483.6
,298.1,309.1,1572,37.5,126,0,0,0,0,0,0,11.0,58950.0,4725.0,7427700.0
,298.1,309.0,2042,17.8,129,0,0,0,0,0,0,10.899999999999977,36347.6,2296.2000000000003,4688840.399999999
,298.2,309.2,1922,22.6,132,0,0,0,0,0,0,11.0,43437.200000000004,2983.2000000000003,5733710.4
,298.2,309.1,1539,36.5,134,0,0,0,0,0,0,10.900000000000034,56173.5,4891.0,7527249.0
,298.2,309.1,1350,52.0,136,0,0,0,0,0,0,10.900000000000034,70200.0,7072.0,9547200.0
,298.3,309.1,1403,45.1,138,0,0,0,0,0,0,10.800000000000011,63275.3,6223.8,8731991.4
,298.3,309.1,1904,20.3,140,0,0,0,0,0,0,10.800000000000011,38651.200000000004,2842.0,5411168.000000001
,298.2,308.9,1592,35.2,142,0,0,0,0,0,0,10.699999999999989,56038.4,4998.400000000001,7957452.8
,298.1,308.7,1556,31.6,145,0,0,0,0,0,0,10.599999999999966,49169.600000000006,4582.0,7129592.000000001
,298.1,308.8,1811,25.4,147,0,0,0,0,0,0,10.699999999999989,45999.399999999994,3733.7999999999997,6761911.799999999
,298.2,308.8,1456,41.2,150,0,0,0,0,0,0,10.600000000000023,59987.200000000004,6180.0,8998080.0
,298.2,308.8,1436,51.9,153,0,0,0,0,0,0,10.600000000000023,74528.4,7940.7,11402845.2
,298.1,308.7,1362,49.6,158,0,0,0,0,0,0,10.599999999999966,67555.2,7836.8,10673721.6
,298.1,308.7,1683,29.1,161,0,0,0,0,0,0,10.599999999999966,48975.3,4685.1,7885023.300000001
,298.2,308.7,1269,60.9,163,0,0,0,0,0,0,10.5,77282.09999999999,9926.699999999999,12596982.299999999
,298.3,308.8,1454,49.0,166,0,0,0,0,0,0,10.5,71246.0,8134.0,11826836.0
,298.3,308.8,1767,27.3,168,0,0,0,0,0,0,10.5,48239.1,4586.400000000001,8104168.8
,298.3,308.9,1708,27.3,170,0,0,0,0,0,0,10.599999999999966,46628.4,4641.0,7926828.0
,298.3,308.9,1862,27.0,172,0,0,0,0,0,0,10.599999999999966,50274.0,4644.0,8647128.0
,298.3,308.9,1695,30.7,174,0,0,0,0,0,0,10.599999999999966,52036.5,5341.8,9054351.0
,298.3,309.1,1488,40.6,176,0,0,0,0,0,0,10.800000000000011,60412.8,7145.6,10632652.8
,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,10.699999999999989,53355.4,5763.8,9550616.6
,298.3,309.0,1823,25.9,181,0,0,0,0,0,0,10.699999999999989,47215.7,4687.9,8546041.7
,298.2,309.1,1651,28.8,186,0,0,0,0,0,0,10.900000000000034,47548.8,5356.8,8844076.8
,298.1,309.0,1533,36.1,189,0,0,0,0,0,0,10.899999999999977,55341.3,6822.900000000001,10459505.700000001
,298.2,309.0,1508,40.5,192,0,0,0,0,0,0,10.800000000000011,61074.0,7776.0,11726208.0
,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,10.800000000000011,50257.600000000006,6064.5,9800232.000000002
,298.2,309.0,1651,31.5,197,0,0,0,0,0,0,10.800000000000011,52006.5,6205.5,10245280.5
,298.2,309.1,1569,35.2,199,0,0,0,0,0,0,10.900000000000034,55228.8,7004.8,10990531.200000001
,298.3,309.1,1296,58.7,201,0,0,0,0,0,0,10.800000000000011,76075.2,11798.7,15291115.2
,298.3,309.0,1379,43.2,0,0,0,0,0,0,0,10.699999999999989,59572.8,0.0,0.0
,298.2,309.0,1694,28.0,5,0,0,0,0,0,0,10.800000000000011,47432.0,140.0,237160.0
,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,10.800000000000011,79590.59999999999,462.4,636724.7999999999
,298.3,309.0,1470,38.4,10,0,0,0,0,0,0,10.699999999999989,56448.0,384.0,564480.0
,298.3,309.1,1404,47.0,15,0,0,0,0,0,0,10.800000000000011,65988.0,705.0,989820.0
,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,10.800000000000011,63879.3,721.8000000000001,1149827.4000000001
,298.3,309.0,1526,36.9,20,0,0,0,0,0,0,10.699999999999989,56309.4,738.0,1126188.0
,298.3,308.9,1390,49.7,23,0,0,0,0,0,0,10.599999999999966,69083.0,1143.1000000000001,1588909.0
,298.2,308.9,1737,25.5,26,0,0,0,0,0,0,10.699999999999989,44293.5,663.0,1151631.0
,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,10.600000000000023,78042.59999999999,1604.3999999999999,2185192.8
,298.2,308.8,1666,31.5,30,0,0,0,0,0,0,10.600000000000023,52479.0,945.0,1574370.0
,298.2,308.8,1354,60.9,32,0,0,0,0,0,0,10.600000000000023,82458.59999999999,1948.8,2638675.1999999997
,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,10.600000000000023,78640.8,2053.6,2673787.2
,298.2,308.7,1991,20.5,36,0,0,0,0,0,0,10.5,40815.5,738.0,1469358.0
,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,10.400000000000034,73197.3,2055.8,2781497.4
,298.2,308.7,1520,35.7,40,0,0,0,0,0,0,10.5,54264.00000000001,1428.0,2170560.0000000005
,298.2,308.7,1428,54.9,45,0,0,0,0,0,0,10.5,78397.2,2470.5,3527874.0
,298.2,308.7,1605,29.4,47,0,0,0,0,0,0,10.5,47187.0,1381.8,2217789.0
,298.1,308.7,1691,30.3,49,0,0,0,0,0,0,10.599999999999966,51237.3,1484.7,2510627.7
,298.2,308.7,1447,48.4,51,0,0,0,0,0,0,10.5,70034.8,2468.4,3571774.8000000003
,298.2,308.8,1606,39.9,53,0,0,0,0,0,0,10.600000000000023,64079.399999999994,2114.7,3396208.1999999997
,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,10.600000000000023,46389.0,1635.6,2690562.0
,298.2,308.8,1470,43.3,61,0,0,0,0,0,0,10.600000000000023,63650.99999999999,2641.2999999999997,3882710.9999999995
,298.2,308.9,1336,45.0,66,0,0,0,0,0,0,10.699999999999989,60120.0,2970.0,3967920.0
,298.2,308.9,1414,44.3,68,0,0,0,0,0,0,10.699999999999989,62640.2,3012.3999999999996,4259533.6
,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,10.699999999999989,49555.0,1952.5,3518405.0
,298.2,308.9,1683,31.7,74,0,0,0,0,0,0,10.699999999999989,53351.1,2345.7999999999997,3947981.4
,298.2,309.0,1410,47.6,76,0,0,0,0,0,0,10.800000000000011,67116.0,3617.6,5100816.0
,298.2,308.9,1605,32.0,79,0,0,0,0,0,0,10.699999999999989,51360.0,2528.0,4057440.0
,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,10.699999999999989,48022.9,2276.1,3889854.9
,298.2,308.9,1444,53.1,83,0,0,0,0,0,0,10.699999999999989,76676.40000000001,4407.3,6364141.200000001
,298.2,308.9,1367,45.0,85,0,0,0,0,0,0,10.699999999999989,61515.0,3825.0,5228775.0
,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,10.800000000000011,62675.600000000006,3845.4,5452777.2
,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,10.800000000000011,78203.4,5144.2,6960102.6
,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,10.800000000000011,56026.3,3103.1,5098393.3
,298.3,309.1,1437,38.0,93,0,0,0,0,0,0,10.800000000000011,54606.0,3534.0,5078358.0
,298.1,309.0,1437,36.2,95,0,0,0,0,0,0,10.899999999999977,52019.4,3439.0000000000005,4941843.0
,298.2,309.0,1413,47.9,97,0,0,0,0,0,0,10.800000000000011,67682.7,4646.3,6565221.899999999
,298.2,309.0,1524,39.1,100,0,0,0,0,0,0,10.800000000000011,59588.4,3910.0,5958840.0
,298.1,308.9,1479,43.4,105,0,0,0,0,0,0,10.799999999999955,64188.6,4557.0,6739803.0
,298.1,308.9,1313,50.6,108,0,0,0,0,0,0,10.799999999999955,66437.8,5464.8,7175282.4
,298.1,308.9,1335,50.4,110,0,0,0,0,0,0,10.799999999999955,67284.0,5544.0,7401240.0
,298.1,308.9,1367,41.9,113,0,0,0,0,0,0,10.799999999999955,57277.299999999996,4734.7,6472334.899999999
,298.1,308.9,1459,50.3,115,0,0,0,0,0,0,10.799999999999955,73387.7,5784.5,8439585.5
,298.1,308.9,1804,25.1,118,0,0,0,0,0,0,10.799999999999955,45280.4,2961.8,5343087.2
,298.2,309.0,1491,38.3,121,0,0,0,0,0,0,10.800000000000011,57105.299999999996,4634.299999999999,6909741.3
,298.3,309.1,1537,43.0,123,0,0,0,0,0,0,10.800000000000011,66091.0,5289.0,8129193.0
,298.3,309.1,1646,30.2,125,0,0,0,0,0,0,10.800000000000011,49709.2,3775.0,6213650.0
,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,10.899999999999977,50458.9,3679.0,6559657.0
,298.3,309.1,1395,49.8,133,0,0,0,0,0,0,10.800000000000011,69471.0,6623.4,9239643.0
,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,10.700000000000045,68304.0,6480.0,9221040.0
,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,10.899999999999977,58731.200000000004,5151.2,8046174.4
,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,10.900000000000034,63199.2,5671.2,8784688.799999999
,298.4,309.4,1540,43.2,141,0,0,0,0,0,0,11.0,66528.0,6091.200000000001,9380448.0
,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,10.899999999999977,52852.8,4804.8,7557950.4
,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,10.899999999999977,63951.8,6674.8,9464866.4
,298.5,309.4,1565,33.7,150,0,0,0,0,0,0,10.899999999999977,52740.50000000001,5055.0,7911075.000000001
,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,11.0,64329.0,6273.0,9842337.0
,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,10.899999999999977,58380.4,6386.0,9048962.0
,298.5,309.5,1480,38.1,160,0,0,0,0,0,0,11.0,56388.0,6096.0,9022080.0
,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,10.899999999999977,60698.0,7209.0,9833076.0
,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,10.899999999999977,41086.5,3526.0,6738186.0
,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,10.900000000000034,60727.9,7154.6,10080831.4
,298.4,309.2,1335,53.5,168,0,0,0,0,0,0,10.800000000000011,71422.5,8988.0,11998980.0
,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,10.800000000000011,57607.200000000004,6477.0,9793224.0
,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,10.799999999999955,58169.4,6954.6,10063306.200000001
,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,10.699999999999989,57791.200000000004,6580.0,10113460.0
,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,10.699999999999989,61607.99999999999,7221.599999999999,10904615.999999998
,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,10.699999999999989,52322.4,5616.0,9418032.0
,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,10.699999999999989,50684.8,6133.400000000001,9224633.6
,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,10.600000000000023,38969.0,3496.0,7170296.0
,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,10.600000000000023,60876.2,7805.7,11505601.799999999
,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,10.600000000000023,54402.700000000004,6895.1,10390915.700000001
,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,10.5,56698.4,7352.599999999999,10999489.6
,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,10.5,42262.0,4312.0,8283352.0
,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,10.5,58725.0,8059.5,11686275.0
,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,10.5,62809.6,9004.8,12624729.6
,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,10.5,75050.0,10150.0,15235150.0
,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,10.399999999999977,55027.5,6539.5,11280637.5
,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,10.399999999999977,60449.99999999999,8342.099999999999,12513149.999999998
,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,10.5,47154.8,6529.6,9996817.600000001
,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,10.5,65318.399999999994,9721.599999999999,14174092.799999999
,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,10.5,58506.700000000004,0.0,0.0
,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,10.599999999999966,62834.3,230.5,314171.5
,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,10.599999999999966,54250.8,254.4,434006.4
,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,10.5,70106.4,655.1999999999999,911383.2
,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,10.600000000000023,54459.200000000004,539.2,871347.2000000001
,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,10.600000000000023,67774.0,846.0,1219932.0
,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,10.600000000000023,65690.4,808.0,1313808.0
,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,10.5,60747.6,979.8000000000001,1397194.8
,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,10.5,70507.6,1276.6000000000001,1833197.6
,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,10.5,57883.8,1013.6000000000001,1620746.4000000001
,298.2,308.7,2186,17.8,31,0,0,0,0,0,0,10.5,38910.8,551.8000000000001,1206234.8
,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,10.5,50008.0,1003.1999999999999,1650264.0
,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,10.5,49662.0,976.5,1738170.0
,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,10.600000000000023,59583.49999999999,1639.1,2204589.4999999995
,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,10.600000000000023,51263.299999999996,1244.1,1999268.6999999997
,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,10.599999999999966,47824.0,1176.0,2008608.0
,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,10.599999999999966,66929.0,2318.8,2944876.0
,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,10.599999999999966,41808.399999999994,1168.3999999999999,1923186.3999999997
